time,data
428.6,80.01528664
428.7,80.01529665
428.8,80.01528394
428.9,80.0152546
429,80.01522628
429.1,80.01521556
429.2,80.01522636
429.3,80.01524746
429.4,80.01526066
429.5,80.01525363
429.6,80.01522844
429.7,80.01519986
429.8,80.01518473
429.9,80.01519014
430,80.01520867
430.1,80.01522385
430.2,80.01522187
430.3,80.01520121
430.4,80.01517347
430.5,80.01515497
430.6,80.01515524
430.7,80.01517049
430.8,80.01518651
430.9,80.01518882
431,80.01517283
431.1,80.01514686
431.2,80.01512604
431.3,80.01512161
431.4,80.01513312
431.5,80.01514894
431.6,80.01515468
431.7,80.01514327
431.8,80.01511978
431.9,80.01509767
432,80.01508914
432.1,80.01509666
432.2,80.01511141
432.3,80.01511967
432.4,80.01511254
432.5,80.01509207
432.6,80.01506961
432.7,80.01505768
432.8,80.01506118
432.9,80.01507412
433,80.015084
433.1,80.01508072
433.2,80.01506359
433.3,80.01504162
433.4,80.01502705
433.5,80.01502669
433.6,80.01503727
433.7,80.01504792
433.8,80.01504793
433.9,80.01503426
434,80.01501349
434.1,80.01499707
434.2,80.01499316
434.3,80.015001
434.4,80.01501163
434.5,80.01501431
434.6,80.01500405
434.7,80.01498506
434.8,80.01496754
434.9,80.0149605
435,80.0149654
435.1,80.01497534
435.2,80.01498001
435.3,80.01497298
435.4,80.01495617
435.5,80.01493828
435.6,80.01492862
435.7,80.01493053
435.8,80.01493921
435.9,80.0149452
436,80.0149411
436.1,80.01492673
436.2,80.01490911
436.3,80.01489738
436.4,80.0148964
436.5,80.01490339
436.6,80.01491005
436.7,80.01490847
436.8,80.01489667
436.9,80.01487986
437,80.01486665
437.1,80.01486299
437.2,80.01486798
437.3,80.01487473
437.4,80.01487521
437.5,80.01486596
437.6,80.0148504
437.7,80.01483629
437.8,80.01483024
437.9,80.01483307
438,80.01483938
438.1,80.01484142
438.2,80.01483461
438.3,80.01482063
438.4,80.01480615
438.5,80.01479808
438.6,80.01479869
438.7,80.01480413
438.8,80.01480724
438.9,80.01480264
439,80.01479045
439.1,80.0147761
439.2,80.01476642
439.3,80.01476486
439.4,80.01476909
439.5,80.01477279
439.6,80.01477012
439.7,80.01475983
439.8,80.01474601
439.9,80.01473516
440,80.01473157
440.1,80.01473436
440.2,80.01473819
440.3,80.01473711
440.4,80.01472872
440.5,80.01471579
440.6,80.01470419
440.7,80.01469879
440.8,80.01469998
440.9,80.01470355
441,80.0147037
441.1,80.01469714
441.2,80.01468534
441.3,80.01467341
441.4,80.01466645
441.5,80.01466599
441.6,80.01466897
441.7,80.01466998
441.8,80.0146651
441.9,80.0146546
442,80.01464271
442.1,80.01463451
442.2,80.01463242
442.3,80.01463454
442.4,80.01463604
442.5,80.01463263
442.6,80.01462354
442.7,80.01461199
442.8,80.01460287
442.9,80.01459925
443,80.01460032
443.1,80.01460198
443.2,80.01459979
443.3,80.01459212
443.4,80.01458119
443.5,80.01457146
443.6,80.01456646
443.7,80.01456636
443.8,80.01456787
443.9,80.01456665
444,80.01456035
444.1,80.01455023
444.2,80.0145402
444.3,80.01453402
444.4,80.01453269
444.5,80.0145338
444.6,80.01453326
444.7,80.01452823
444.8,80.01451907
444.9,80.01450901
445,80.01450187
445.1,80.01449933
445.2,80.01449983
445.3,80.0144997
445.4,80.0144958
445.5,80.01448767
445.6,80.01447783
445.7,80.01446996
445.8,80.01446627
445.9,80.01446601
446,80.01446604
446.1,80.01446308
446.2,80.01445601
446.3,80.0144466
446.4,80.01443823
446.5,80.01443349
446.6,80.01443238
446.7,80.01443233
446.8,80.01443012
446.9,80.01442408
447,80.01441525
447.1,80.01440662
447.2,80.01440098
447.3,80.01439896
447.4,80.01439865
447.5,80.01439698
447.6,80.01439189
447.7,80.01438376
447.8,80.01437508
447.9,80.01436869
448,80.01436576
448.1,80.01436503
448.2,80.0143637
448.3,80.01435947
448.4,80.0143521
448.5,80.01434355
448.6,80.01433659
448.7,80.0143328
448.8,80.01433151
448.9,80.01433033
449,80.01432683
449.1,80.01432024
449.2,80.01431199
449.3,80.01430463
449.4,80.01430004
449.5,80.01429813
449.6,80.01429693
449.7,80.014294
449.8,80.01428819
449.9,80.01428035
450,80.01427277
450.1,80.01426749
450.2,80.01426491
450.3,80.01426353
450.4,80.01426103
450.5,80.01425594
450.6,80.01424861
450.7,80.01424097
450.8,80.01423511
450.9,80.01423185
451,80.01423017
451.1,80.01422796
451.2,80.01422352
451.3,80.01421674
451.4,80.01420918
451.5,80.01420287
451.6,80.01419897
451.7,80.01419689
451.8,80.01419481
451.9,80.01419093
452,80.01418474
452.1,80.01417737
452.2,80.01417075
452.3,80.01416624
452.4,80.01416371
452.5,80.01416163
452.6,80.0141582
452.7,80.01415258
452.8,80.01414551
452.9,80.0141387
453,80.01413366
453.1,80.01413064
453.2,80.01412845
453.3,80.01412535
453.4,80.01412028
453.5,80.01411358
453.6,80.0141067
453.7,80.01410122
453.8,80.01409769
453.9,80.01409529
454,80.01409242
454.1,80.01408785
454.2,80.01408155
454.3,80.01407472
454.4,80.01406889
454.5,80.01406487
454.6,80.01406219
454.7,80.01405944
454.8,80.01405529
454.9,80.01404942
455,80.01404272
455.1,80.01403664
455.2,80.01403217
455.3,80.01402916
455.4,80.01402643
455.5,80.01402263
455.6,80.01401719
455.7,80.0140107
455.8,80.01400446
455.9,80.01399959
456,80.01399621
456.1,80.01399341
456.2,80.01398987
456.3,80.01398485
456.4,80.01397862
456.5,80.01397232
456.6,80.0139671
456.7,80.01396335
456.8,80.0139604
456.9,80.01395706
457,80.0139524
457.1,80.01394647
457.2,80.01394019
457.3,80.0139347
457.4,80.01393059
457.5,80.01392744
457.6,80.01392419
457.7,80.01391986
457.8,80.01391425
457.9,80.01390806
458,80.01390237
458.1,80.01389791
458.2,80.01389452
458.3,80.0138913
458.4,80.01388724
458.5,80.01388195
458.6,80.0138759
458.7,80.01387009
458.8,80.01386532
458.9,80.01386167
459,80.0138584
459.1,80.01385455
459.2,80.01384957
459.3,80.01384371
459.4,80.01383784
459.5,80.01383281
459.6,80.01382888
459.7,80.01382552
459.8,80.01382181
459.9,80.01381712
460,80.01381148
460.1,80.01380561
460.2,80.01380037
460.3,80.01379616
460.4,80.01379265
460.5,80.01378904
460.6,80.01378459
460.7,80.01377918
460.8,80.01377337
460.9,80.01376797
461,80.01376351
461.1,80.01375983
461.2,80.01375624
461.3,80.013752
461.4,80.01374683
461.5,80.01374112
461.6,80.01373562
461.7,80.01373092
461.8,80.01372704
461.9,80.01372343
462,80.01371935
462.1,80.01371442
462.2,80.01370885
462.3,80.01370329
462.4,80.01369839
462.5,80.01369431
462.6,80.01369063
462.7,80.01368667
462.8,80.01368195
462.9,80.01367654
463,80.01367098
463.1,80.01366591
463.2,80.01366163
463.3,80.01365785
463.4,80.01365396
463.5,80.01364943
463.6,80.01364419
463.7,80.01363866
463.8,80.01363348
463.9,80.01362899
464,80.01362509
464.1,80.01362123
464.2,80.01361686
464.3,80.01361179
464.4,80.01360634
464.5,80.01360107
464.6,80.01359641
464.7,80.01359236
464.8,80.01358849
464.9,80.01358425
465,80.01357936
465.1,80.013574
465.2,80.01356868
465.3,80.01356387
465.4,80.01355967
465.5,80.01355575
465.6,80.0135516
465.7,80.01354688
465.8,80.01354164
465.9,80.01353631
466,80.01353137
466.1,80.01352702
466.2,80.01352303
466.3,80.01351894
466.4,80.01351435
466.5,80.01350924
466.6,80.01350394
466.7,80.0134989
466.8,80.0134944
466.9,80.01349032
467,80.01348626
467.1,80.0134818
467.2,80.01347682
467.3,80.01347156
467.4,80.01346646
467.5,80.01346183
467.6,80.01345764
467.7,80.01345357
467.8,80.01344921
467.9,80.01344436
468,80.01343917
468.1,80.01343403
468.2,80.01342928
468.3,80.01342498
468.4,80.01342089
468.5,80.0134166
468.6,80.01341187
468.7,80.01340677
468.8,80.01340161
468.9,80.01339676
469,80.01339235
469.1,80.01338821
469.2,80.01338397
469.3,80.01337935
469.4,80.01337434
469.5,80.0133692
469.6,80.01336427
469.7,80.01335975
469.8,80.01335554
469.9,80.01335132
470,80.0133468
470.1,80.01334189
470.2,80.01333678
470.3,80.0133318
470.4,80.01332718
470.5,80.01332289
470.6,80.01331867
470.7,80.01331423
470.8,80.01330941
470.9,80.01330435
471,80.01329934
471.1,80.01329463
471.2,80.01329026
471.3,80.01328602
471.4,80.01328164
471.5,80.01327691
471.6,80.01327192
471.7,80.01326689
471.8,80.01326211
471.9,80.01325765
472,80.01325338
472.1,80.01324903
472.2,80.01324439
472.3,80.01323946
472.4,80.01323445
472.5,80.0132296
472.6,80.01322506
472.7,80.01322074
472.8,80.01321641
472.9,80.01321185
473,80.01320699
473.1,80.013202
473.2,80.01319711
473.3,80.01319249
473.4,80.01318812
473.5,80.01318379
473.6,80.01317929
473.7,80.0131745
473.8,80.01316954
473.9,80.01316463
474,80.01315994
474.1,80.01315551
474.2,80.01315117
474.3,80.01314671
474.4,80.01314199
474.5,80.01313708
474.6,80.01313215
474.7,80.01312741
474.8,80.01312292
474.9,80.01311855
475,80.01311412
475.1,80.01310947
475.2,80.0131046
475.3,80.01309968
475.4,80.01309489
475.5,80.01309034
475.6,80.01308594
475.7,80.01308153
475.8,80.01307693
475.9,80.01307212
476,80.01306721
476.1,80.01306239
476.2,80.01305777
476.3,80.01305334
476.4,80.01304893
476.5,80.01304438
476.6,80.01303962
476.7,80.01303473
476.8,80.01302989
476.9,80.01302522
477,80.01302074
477.1,80.01301633
477.2,80.01301181
477.3,80.0130071
477.4,80.01300225
477.5,80.0129974
477.6,80.01299269
477.7,80.01298816
477.8,80.01298373
477.9,80.01297924
478,80.01297458
478.1,80.01296976
478.2,80.01296491
478.3,80.01296016
478.4,80.01295559
478.5,80.01295113
478.6,80.01294666
478.7,80.01294204
478.8,80.01293726
478.9,80.01293242
479,80.01292764
479.1,80.01292303
479.2,80.01291854
479.3,80.01291407
479.4,80.01290949
479.5,80.01290475
479.6,80.01289993
479.7,80.01289513
479.8,80.01289048
479.9,80.01288596
480,80.01288149
480.1,80.01287693
480.2,80.01287224
480.3,80.01286743
480.4,80.01286263
480.5,80.01285794
480.6,80.01285339
480.7,80.0128489
480.8,80.01284437
480.9,80.01283971
481,80.01283493
481.1,80.01283013
481.2,80.01282541
481.3,80.01282082
481.4,80.01281632
481.5,80.0128118
481.6,80.01280717
481.7,80.01280242
481.8,80.01279762
481.9,80.01279289
482,80.01278827
482.1,80.01278374
482.2,80.01277923
482.3,80.01277462
482.4,80.0127699
482.5,80.01276512
482.6,80.01276037
482.7,80.01275572
482.8,80.01275117
482.9,80.01274665
483,80.01274207
483.1,80.01273738
483.2,80.01273261
483.3,80.01272785
483.4,80.01272318
483.5,80.0127186
483.6,80.01271408
483.7,80.01270951
483.8,80.01270485
483.9,80.0127001
484,80.01269534
484.1,80.01269064
484.2,80.01268604
484.3,80.01268151
484.4,80.01267695
484.5,80.01267231
484.6,80.01266759
484.7,80.01266283
484.8,80.01265811
484.9,80.01265349
485,80.01264894
485.1,80.01264439
485.2,80.01263977
485.3,80.01263506
485.4,80.01263031
485.5,80.01262559
485.6,80.01262094
485.7,80.01261637
485.8,80.01261182
485.9,80.01260722
486,80.01260254
486.1,80.0125978
486.2,80.01259307
486.3,80.0125884
486.4,80.01258381
486.5,80.01257926
486.6,80.01257467
486.7,80.01257001
486.8,80.01256528
486.9,80.01256055
487,80.01255587
487.1,80.01255126
487.2,80.01254669
487.3,80.01254211
487.4,80.01253747
487.5,80.01253276
487.6,80.01252803
487.7,80.01252333
487.8,80.01251871
487.9,80.01251413
488,80.01250956
488.1,80.01250493
488.2,80.01250023
488.3,80.01249551
488.4,80.0124908
488.5,80.01248616
488.6,80.01248157
488.7,80.012477
488.8,80.01247238
488.9,80.0124677
489,80.01246299
489.1,80.01245828
489.2,80.01245362
489.3,80.01244902
489.4,80.01244444
489.5,80.01243983
489.6,80.01243517
489.7,80.01243046
489.8,80.01242575
489.9,80.01242108
490,80.01241646
490.1,80.01241188
490.2,80.01240728
490.3,80.01240263
490.4,80.01239794
490.5,80.01239323
490.6,80.01238854
490.7,80.01238391
490.8,80.01237932
490.9,80.01237473
491,80.01237009
491.1,80.01236541
491.2,80.0123607
491.3,80.01235601
491.4,80.01235137
491.5,80.01234677
491.6,80.01234217
491.7,80.01233755
491.8,80.01233288
491.9,80.01232818
492,80.01232348
492.1,80.01231883
492.2,80.01231422
492.3,80.01230962
492.4,80.012305
492.5,80.01230034
492.6,80.01229565
492.7,80.01229095
492.8,80.01228629
492.9,80.01228167
493,80.01227707
493.1,80.01227245
493.2,80.0122678
493.3,80.01226312
493.4,80.01225842
493.5,80.01225375
493.6,80.01224912
493.7,80.01224451
493.8,80.0122399
493.9,80.01223526
494,80.01223059
494.1,80.01222589
494.2,80.01222122
494.3,80.01221657
494.4,80.01221196
494.5,80.01220735
494.6,80.01220272
494.7,80.01219805
494.8,80.01219336
494.9,80.01218868
495,80.01218403
495.1,80.01217941
495.2,80.0121748
495.3,80.01217018
495.4,80.01216552
495.5,80.01216083
495.6,80.01215615
495.7,80.01215149
495.8,80.01214686
495.9,80.01214225
496,80.01213763
496.1,80.01213298
496.2,80.0121283
496.3,80.01212362
496.4,80.01211895
496.5,80.01211432
496.6,80.0121097
496.7,80.01210508
496.8,80.01210044
496.9,80.01209577
497,80.01209109
497.1,80.01208642
497.2,80.01208177
497.3,80.01207715
497.4,80.01207253
497.5,80.0120679
497.6,80.01206323
497.7,80.01205855
497.8,80.01205388
497.9,80.01204923
498,80.01204461
498.1,80.01203999
498.2,80.01203535
498.3,80.0120307
498.4,80.01202602
498.5,80.01202135
498.6,80.01201669
498.7,80.01201206
498.8,80.01200744
498.9,80.01200281
499,80.01199816
499.1,80.01199349
499.2,80.01198881
499.3,80.01198415
499.4,80.01197951
499.5,80.01197489
499.6,80.01197026
499.7,80.01196562
499.8,80.01196095
499.9,80.01195628
500,80.01195162
500.1,80.01194697
500.2,80.00985237
500.3,80.00739006
500.4,80.00622029
500.5,80.00703498
500.6,80.00909266
500.7,80.01076625
500.8,80.01070027
500.9,80.00875538
501,80.0060828
501.1,80.00429352
501.2,80.00432173
501.3,80.00578431
501.4,80.00727529
501.5,80.0073709
501.6,80.00562742
501.7,80.00287332
501.8,80.00060479
501.9,79.9999254
502,80.00078142
502.1,80.00202241
502.2,80.00222866
502.3,80.00071111
502.4,79.99798004
502.5,79.99536479
502.6,79.99406729
502.7,79.99432321
502.8,79.99525618
502.9,79.9955135
503,79.99422312
503.1,79.9915953
503.2,79.98875465
503.3,79.98693512
503.4,79.9866141
503.5,79.98719315
503.6,79.98743842
503.7,79.98635738
503.8,79.9838895
503.9,79.9809308
504,79.97868805
504.1,79.97782791
504.2,79.97802092
504.3,79.9781919
504.4,79.97728768
504.5,79.97501452
504.6,79.97202924
504.7,79.96946105
504.8,79.96811179
504.9,79.96790109
505,79.96794006
505.1,79.96716978
505.2,79.96510641
505.3,79.96216904
505.4,79.95936887
505.5,79.95758975
505.6,79.95697195
505.7,79.95682861
505.8,79.95614311
505.9,79.9542876
506,79.95145533
506.1,79.94850952
506.2,79.946366
506.3,79.94535105
506.4,79.94498455
506.5,79.94433215
506.6,79.94266859
506.7,79.93998169
506.8,79.9369672
506.9,79.93452793
507,79.93313765
507.1,79.93251787
507.2,79.93184766
507.3,79.93034927
507.4,79.9278321
507.5,79.9248149
507.6,79.92214881
507.7,79.920415
507.8,79.91952308
507.9,79.91878765
508,79.91741995
508.1,79.91508246
508.2,79.91211652
508.3,79.90929027
508.4,79.90725248
508.5,79.90608074
508.6,79.90523832
508.7,79.90396216
508.8,79.90180176
508.9,79.89892867
509,79.89600438
509.1,79.89370762
509.2,79.89225886
509.3,79.89127494
509.4,79.89004924
509.5,79.88805297
509.6,79.88530206
509.7,79.88233554
509.8,79.87982794
509.9,79.8781144
510,79.87696266
510,79.87696266
510,79.87696266
510.1,79.87783685
510.2,79.88053127
510.3,79.88154305
510.4,79.87892826
510.5,79.87337716
510.6,79.86767843
510.7,79.8647243
510.8,79.86548207
510.9,79.86835321
511,79.87034174
511.1,79.86917852
511.2,79.86489517
511.3,79.85975616
511.4,79.85662854
511.5,79.85696156
511.6,79.85979846
511.7,79.86249249
511.8,79.86259243
511.9,79.85955452
512,79.85508523
512.1,79.8519016
512.2,79.85180801
512.3,79.8544496
512.4,79.85760206
512.5,79.85876494
512.6,79.85691737
512.7,79.85320336
512.8,79.8500878
512.9,79.84960388
513,79.851937
513.1,79.85533025
513.2,79.85735193
513.3,79.85661095
513.4,79.85371011
513.5,79.85078445
513.6,79.84997569
513.7,79.85193164
513.8,79.85538108
513.9,79.85806078
514,79.8583192
514.1,79.85626055
514.2,79.85363708
514.3,79.85258936
514.4,79.85413916
514.5,79.8574952
514.6,79.86064212
514.7,79.86177513
514.8,79.86055934
514.9,79.85833513
515,79.85714644
515.1,79.85829522
515.2,79.86144372
515.3,79.86488249
515.4,79.86675382
515.5,79.86635513
515.6,79.86460804
515.7,79.86338096
515.8,79.86416179
515.9,79.867023
516,79.87059805
516.1,79.87306606
516.2,79.8734354
516.3,79.87222163
516.4,79.87105674
516.5,79.87152417
516.6,79.87405057
516.7,79.87762922
516.8,79.8805526
516.9,79.88162153
517,79.88097468
517.1,79.87996511
517.2,79.88018878
517.3,79.88236188
517.4,79.88583613
517.5,79.88907909
517.6,79.89076422
517.7,79.89069558
517.8,79.88992277
517.9,79.88998132
518,79.89180772
518.1,79.89509496
518.2,79.89853154
518.3,79.90073922
518.4,79.90123924
518.5,79.90076985
518.6,79.90074536
518.7,79.90225233
518.8,79.90529484
518.9,79.90881248
519,79.91144348
519.1,79.91248402
519.2,79.91236807
519.3,79.91234112
519.4,79.91357198
519.5,79.91633558
519.6,79.91983763
519.7,79.92279155
519.8,79.92432881
519.9,79.92459888
520,79.9246445
520,79.9246445
520,79.9246445
520.1,79.92356394
520.2,79.92357812
520.3,79.92582036
520.4,79.92981896
520.5,79.93385922
520.6,79.93620887
520.7,79.93633194
520.8,79.93524119
520.9,79.93475913
521,79.93622635
521.1,79.9395725
521.2,79.94339343
521.3,79.94596085
521.4,79.94643935
521.5,79.94545435
521.6,79.94462606
521.7,79.9454158
521.8,79.94810613
521.9,79.95162622
522,79.95432847
522.1,79.95515388
522.2,79.95436245
522.3,79.95332579
522.4,79.95354517
522.5,79.95559803
522.6,79.95875185
522.7,79.96150295
522.8,79.9626448
522.9,79.96210745
523,79.9609846
523.1,79.96074532
523.2,79.96219821
523.3,79.96493828
523.4,79.96765441
523.5,79.96906548
523.6,79.96881711
523.7,79.96771207
523.8,79.96712574
523.9,79.96803207
524,79.97032953
524.1,79.9729334
524.2,79.97455476
524.3,79.97460728
524.4,79.97360435
524.5,79.97277834
524.6,79.97320374
524.7,79.97504803
524.8,79.9774722
524.9,79.97923813
525,79.97958358
525.1,79.97874687
525.2,79.97778071
525.3,79.97779926
525.4,79.97919689
525.5,79.98138619
525.6,79.98322861
525.7,79.98384268
525.8,79.98321645
525.9,79.98219903
526,79.9818894
526.1,79.98286204
526.2,79.98477501
526.3,79.98662739
526.4,79.98747321
526.5,79.98708294
526.6,79.98609043
526.7,79.98553232
526.8,79.9861144
526.9,79.98772389
527,79.98952451
527.1,79.99055633
527.2,79.99041053
527.3,79.98950506
527.4,79.98877598
527.5,79.98901194
527.6,79.9903049
527.7,79.9919994
527.8,79.99316624
527.9,79.99325862
528,79.99248772
528.1,79.99166015
528.2,79.99160156
528.3,79.9925782
528.4,79.99412144
528.5,79.99537036
528.6,79.99568239
528.7,79.9950791
528.8,79.99421828
528.9,79.99392095
529,79.99459333
529.1,79.99595055
529.2,79.99722963
529.3,79.99773324
529.4,79.99731679
529.5,79.99647902
529.6,79.99600025
529.7,79.99639054
529.8,79.99753783
529.9,79.9987986
530,79.99945894
530.1,79.99923594
530.2,79.99846748
530.3,79.99786357
530.4,79.99800198
530.5,79.99892624
530.6,80.00012563
530.7,80.00090373
530.8,80.00086973
530.9,80.00020626
531,79.99953036
531.1,79.99945297
531.2,80.00015127
531.3,80.00125311
531.4,80.00210835
531.5,80.00224966
531.6,80.00171622
531.7,80.00101653
531.8,80.00076314
531.9,80.00124178
532,80.00221762
532.1,80.00310996
532.2,80.00340562
532.3,80.00301708
532.4,80.0023355
532.5,80.00194752
532.6,80.00222067
532.7,80.0030503
532.8,80.00394211
532.9,80.00436594
533,80.00412773
533.1,80.00349898
533.2,80.00301752
533.3,80.00310577
533.4,80.00377715
533.5,80.00463476
533.6,80.00515729
533.7,80.00506657
533.8,80.00451766
533.9,80.00398186
534,80.00391054
534.1,80.00441944
534.2,80.00521423
534.3,80.00580459
534.4,80.00585149
534.5,80.00540164
534.6,80.00484729
534.7,80.00464489
534.8,80.00499415
534.9,80.00570326
535,80.00633086
535.1,80.00649998
535.2,80.00616082
535.3,80.00561929
535.4,80.00531584
535.5,80.00551444
535.6,80.0061212
535.7,80.00675708
535.8,80.00702894
535.9,80.00680512
536,80.00630259
536.1,80.00592821
536.2,80.00599017
536.3,80.00648407
536.4,80.00710213
536.5,80.00745466
536.6,80.00734455
536.7,80.0069016
536.8,80.00648523
536.9,80.00642839
537,80.00680485
537.1,80.00738267
537.2,80.00779258
537.3,80.00778925
537.4,80.00742072
537.5,80.00698904
537.6,80.00683382
537.7,80.00709369
537.8,80.00761315
537.9,80.0080572
538,80.00814946
538.1,80.00786459
538.2,80.00744113
538.3,80.00720938
538.4,80.00735825
538.5,80.00780581
538.6,80.00826188
538.7,80.00843538
538.8,80.00823814
538.9,80.00784274
539,80.00755659
539.1,80.00760399
539.2,80.00797075
539.3,80.00841875
539.4,80.00865705
539.5,80.00854672
539.6,80.00819512
539.7,80.007876
539.8,80.0078345
539.9,80.00811607
540,80.00853857
540.1,80.00882421
540.2,80.00879601
540.3,80.00849975
540.4,80.00816758
540.5,80.00805184
540.6,80.00824796
540.7,80.0086307
540.8,80.00894614
540.9,80.00899203
541,80.00875845
541.1,80.00843096
541.2,80.00825689
541.3,80.00837096
541.4,80.00870308
541.5,80.00903149
541.6,80.00914098
541.7,80.0089735
541.8,80.00866574
541.9,80.00844964
542,80.00848809
542.1,80.00876224
542.2,80.00908822
542.3,80.00924915
542.4,80.00914763
542.5,80.00887168
542.6,80.00862945
542.7,80.00860112
542.8,80.00881332
542.9,80.00912342
543,80.00932275
543.1,80.009284
543.2,80.00904883
543.3,80.00879536
543.4,80.00871081
543.5,80.00886023
543.6,80.0091433
543.7,80.00936782
543.8,80.00938613
543.9,80.0091976
544,80.00894626
544.1,80.00881708
544.2,80.00890569
544.3,80.00915311
544.4,80.0093901
544.5,80.00945783
544.6,80.00931887
544.7,80.0090811
544.8,80.00891928
544.9,80.00895141
545,80.00915717
545.1,80.00939488
545.2,80.00950307
545.3,80.00941393
545.4,80.009199
545.5,80.00901636
545.6,80.00899822
545.7,80.00915887
545.8,80.00938694
545.9,80.0095259
546,80.00948448
546.1,80.00929939
546.2,80.00910708
546.3,80.00904626
546.4,80.0091607
546.5,80.00937048
546.6,80.00953031
546.7,80.0095326
546.8,80.00938203
546.9,80.00919013
547,80.00909506
547.1,80.00916438
547.2,80.00934906
547.3,80.00952016
547.4,80.00956063
547.5,80.00944706
547.6,80.00926428
547.7,80.00914381
547.8,80.00917087
547.9,80.00932561
548,80.00949905
548.1,80.00957112
548.2,80.00949501
548.3,80.00932848
548.4,80.00919138
548.5,80.00918055
548.6,80.0093024
548.7,80.00947024
548.8,80.00956675
548.9,80.00952678
549,80.00938193
549.1,80.00923656
549.2,80.00919327
549.3,80.00928111
549.4,80.00943664
549.5,80.0095502
549.6,80.00954356
549.7,80.00942414
549.8,80.0092781
549.9,80.00920851
550,80.00926282
550.1,80.00940072
550.2,80.00952408
550.3,80.00954682
550.4,80.0094549
550.5,80.00931482
550.6,80.00922544
550.7,80.00924811
550.8,80.0093645
550.9,80.0094909
551,80.0095382
551.1,80.00947436
551.2,80.00934572
551.3,80.00924306
551.4,80.00923714
551.5,80.00932955
551.6,80.00945293
551.7,80.0095195
551.8,80.00948293
551.9,80.00936996
552,80.00926028
552.1,80.00922968
552.2,80.00929702
552.3,80.00941221
552.4,80.00949254
552.5,80.00948131
552.6,80.00938699
552.7,80.00927603
552.8,80.00922521
552.9,80.00926765
553,80.00937047
553.1,80.00945914
553.2,80.00947042
553.3,80.00939648
553.4,80.00928928
553.5,80.00922303
553.6,80.00924178
553.7,80.00932916
553.8,80.00942104
553.9,80.00945133
554,80.00939836
554.1,80.00929913
554.2,80.0092223
554.3,80.00921947
554.4,80.00928939
554.5,80.00937985
554.6,80.00942526
554.7,80.00939281
554.8,80.00930485
554.9,80.00922212
555,80.0092005
555.1,80.00925195
555.2,80.00933703
555.3,80.00939345
555.4,80.00938022
555.5,80.00930588
555.6,80.00922157
555.7,80.00918442
555.8,80.00921737
555.9,80.00929382
556,80.00935719
556.1,80.00936116
556.2,80.00930187
556.3,80.00921983
556.4,80.00917066
556.5,80.00918588
556.6,80.00925125
556.7,80.00931771
556.8,80.00933635
556.9,80.00929268
557,80.00921613
557.1,80.00915855
557.2,80.00915747
557.3,80.00921014
557.4,80.00927617
557.5,80.0093066
557.6,80.00927834
557.7,80.00920984
557.8,80.00914734
557.9,80.00913198
558,80.00917105
558.1,80.0092336
558.2,80.0092728
558.3,80.00925907
558.4,80.00920048
558.5,80.00913633
558.6,80.00910904
558.7,80.00913437
558.8,80.00919092
558.9,80.00923584
559,80.00923523
559.1,80.00918773
559.2,80.00912483
559.3,80.00908819
559.4,80.00910025
559.5,80.00914889
559.6,80.00919661
559.7,80.00920728
559.8,80.00917139
559.9,80.00911223
560,80.00906891
560.1,80.00906868
560.2,80.00910808
560.3,80.00915595
560.4,80.00917579
560.5,80.00915145
560.6,80.00909801
560.7,80.00905063
560.8,80.00903953
560.9,80.00906894
561,80.00911461
561.1,80.00914138
561.2,80.00912801
561.3,80.00908176
561.4,80.00903277
561.5,80.00901252
561.6,80.00903172
561.7,80.00907326
561.8,80.0091047
561.9,80.00910129
562,80.00906319
562.1,80.00901481
562.2,80.0089873
562.3,80.00899657
562.4,80.00903246
562.5,80.00906637
562.6,80.00907162
562.7,80.00904212
562.8,80.00899625
562.9,80.00896345
563,80.00896347
563.1,80.00899265
563.2,80.009027
563.3,80.00903937
563.4,80.00901851
563.5,80.00897667
563.6,80.00894055
563.7,80.0089323
563.8,80.00895415
563.9,80.00898717
564,80.00900499
564.1,80.00899239
564.2,80.00895575
564.3,80.00891814
564.4,80.00890288
564.5,80.00891716
564.6,80.00894735
564.7,80.00896893
564.8,80.0089639
564.9,80.00893323
565,80.00889582
565.1,80.00887493
565.2,80.00888178
565.3,80.00890796
565.4,80.00893167
565.5,80.00893326
565.6,80.00890896
565.7,80.0088732
565.8,80.00884813
565.9,80.00884802
566,80.00886933
566.1,80.00889363
566.2,80.00890073
566.3,80.00888287
566.4,80.00884994
566.5,80.00882217
566.6,80.00881578
566.7,80.00883172
566.8,80.00885525
566.9,80.00886662
567,80.00885498
567.1,80.00882579
567.2,80.00879669
567.3,80.00878493
567.4,80.00879526
567.5,80.00881687
567.6,80.00883127
567.7,80.00882536
567.8,80.00880053
567.9,80.00877139
568,80.00875526
568.1,80.00876005
568.2,80.00877882
568.3,80.008795
568.4,80.00879415
568.5,80.00877404
568.6,80.00874595
568.7,80.00872655
568.8,80.00872608
568.9,80.00874134
569,80.00875816
569.1,80.00876156
569.2,80.00874624
569.3,80.00872012
569.4,80.00869853
569.5,80.00869331
569.6,80.00870463
569.7,80.00872104
569.8,80.00872778
569.9,80.00871713
570,80.00869369
570.1,80.00867095
570.2,80.00866162
570.3,80.00866879
570.4,80.00868392
570.5,80.00869307
570.6,80.00868675
570.7,80.0086665
570.8,80.00864357
570.9,80.00863087
571,80.00863391
571.1,80.00864703
